row_kind,experiment_id,source_experiment_id,rule_type,rule_label,objective,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,share_access_final,cri_w_e,cri_w_a,cri_threshold,critical_access_threshold,is_primary_setting,is_pareto,session_dir,run_dir,sequence
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.80_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,279.79362059999994,0.9166666666666666,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.80_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.80_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22087.06991649631,0.6275051164697301,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.90_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,23290.912443756548,0.6086112035671363,364.66859629999993,279.79362059999994,0.9166666666666666,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.90_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,23290.912443756548,0.6086112035671363,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.90_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,23290.912443756548,0.6086112035671363,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.95_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,279.79362059999994,0.9166666666666666,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.95_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.70_wa0.30_ct0.95_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22624.891715384987,0.5716528310708926,364.66859629999993,287.86431,0.9166666666666666,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.80_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21697.578721613634,0.6407487423661478,364.66859629999993,279.79362059999994,0.9166666666666666,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.80_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21697.578721613634,0.6407487423661478,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.80_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21697.578721613634,0.6407487423661478,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.90_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22330.43909885465,0.5639522105625072,364.66859629999993,279.79362059999994,0.9166666666666666,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.90_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22330.43909885465,0.5639522105625072,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.90_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,22330.43909885465,0.5639522105625072,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.95_at0.80,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21984.13047920394,0.4790500003827314,364.66859629999993,279.79362059999994,0.9166666666666666,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.95_at0.90,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21984.13047920394,0.4790500003827314,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::single_p90_restore::we0.30_wa0.70_ct0.95_at0.95,single_p90_restore,sensitivity,Sensitivity re-evaluation,triangle,147.16897045979246,147.16897045979246,21984.13047920394,0.4790500003827314,364.66859629999993,287.86431,0.9166666666666666,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[(9, 10), 28, (11, 14), 15, 11, 32, 17]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.80_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,302.2882807999999,0.9166666666666666,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.80_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,335.53495999999996,0.9166666666666666,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.80_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,335.53495999999996,0.9166666666666666,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.90_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,302.2882807999999,0.9166666666666666,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.90_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,335.53495999999996,0.9166666666666666,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.90_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,335.53495999999996,0.9166666666666666,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.95_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,19265.346071893215,0.5191374389032992,335.53495999999996,302.2882807999999,0.9166666666666666,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.95_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,19265.346071893215,0.5191374389032992,335.53495999999996,335.53495999999996,0.9166666666666666,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.50_wa0.50_ct0.95_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,19265.346071893215,0.5191374389032992,335.53495999999996,335.53495999999996,0.9166666666666666,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.80_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17040.296516354603,0.6695589434568436,319.47296929999993,302.2882807999999,0.9166666666666666,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.80_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17040.296516354603,0.6695589434568436,319.47296929999993,335.53495999999996,0.9166666666666666,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.80_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17040.296516354603,0.6695589434568436,319.47296929999993,335.53495999999996,0.9166666666666666,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.90_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,302.2882807999999,0.9166666666666666,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.90_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,335.53495999999996,0.9166666666666666,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.90_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,16907.257222444478,0.6642240087510378,319.47296929999993,335.53495999999996,0.9166666666666666,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.95_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,302.2882807999999,0.9166666666666666,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.95_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,335.53495999999996,0.9166666666666666,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.70_wa0.30_ct0.95_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,15960.806685273405,0.5885334247740441,335.53495999999996,335.53495999999996,0.9166666666666666,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.80_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,13502.923096678138,0.6479518231383528,264.8103024999999,302.2882807999999,0.9166666666666666,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.80_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,13502.923096678138,0.6479518231383528,264.8103024999999,335.53495999999996,0.9166666666666666,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.80_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,13502.923096678138,0.6479518231383528,264.8103024999999,335.53495999999996,0.9166666666666666,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.90_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17267.47438444963,0.5546827348359853,335.53495999999996,302.2882807999999,0.9166666666666666,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.90_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17267.47438444963,0.5546827348359853,335.53495999999996,335.53495999999996,0.9166666666666666,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.90_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,17267.47438444963,0.5546827348359853,335.53495999999996,335.53495999999996,0.9166666666666666,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.95_at0.80,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,18790.27935192135,0.47737214127338023,335.53495999999996,302.2882807999999,0.9166666666666666,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.95_at0.90,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,18790.27935192135,0.47737214127338023,335.53495999999996,335.53495999999996,0.9166666666666666,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l025::we0.30_wa0.70_ct0.95_at0.95,weighted_gini_restore_l025,sensitivity,Sensitivity re-evaluation,triangle,145.54433597461284,145.54433597461284,18790.27935192135,0.47737214127338023,335.53495999999996,335.53495999999996,0.9166666666666666,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, (9, 10), 32, (11, 14), 28, 15, 11]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.80_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13509.302920066393,0.6356455630565321,261.01043400000003,261.01043400000003,0.9166666666666666,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.80_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13509.302920066393,0.6356455630565321,261.01043400000003,305.933213,0.9166666666666666,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.80_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13509.302920066393,0.6356455630565321,261.01043400000003,305.933213,0.9166666666666666,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.90_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13470.320262622285,0.4462524017116316,267.01043400000003,261.01043400000003,0.9166666666666666,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.90_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13470.320262622285,0.4462524017116316,267.01043400000003,305.933213,0.9166666666666666,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.90_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13470.320262622285,0.4462524017116316,267.01043400000003,305.933213,0.9166666666666666,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.95_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14891.97979714383,0.39445677168926974,305.933213,261.01043400000003,0.9166666666666666,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.95_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14891.97979714383,0.39445677168926974,305.933213,305.933213,0.9166666666666666,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.50_wa0.50_ct0.95_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14891.97979714383,0.39445677168926974,305.933213,305.933213,0.9166666666666666,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.80_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,11602.870338475923,0.6755806160089803,247.96411529999997,261.01043400000003,0.9166666666666666,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.80_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,11602.870338475923,0.6755806160089803,247.96411529999997,305.933213,0.9166666666666666,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.80_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,11602.870338475923,0.6755806160089803,247.96411529999997,305.933213,0.9166666666666666,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.90_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13977.453360004502,0.6338898497036911,261.01043400000003,261.01043400000003,0.9166666666666666,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.90_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13977.453360004502,0.6338898497036911,261.01043400000003,305.933213,0.9166666666666666,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.90_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13977.453360004502,0.6338898497036911,261.01043400000003,305.933213,0.9166666666666666,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.95_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14314.801712938954,0.4446904481637888,294.2563793,261.01043400000003,0.9166666666666666,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.95_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14314.801712938954,0.4446904481637888,294.2563793,305.933213,0.9166666666666666,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.70_wa0.30_ct0.95_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,14314.801712938954,0.4446904481637888,294.2563793,305.933213,0.9166666666666666,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.80_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13505.197311232028,0.56293772001406,261.01043400000003,261.01043400000003,0.9166666666666666,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.80_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,triangle,192.8160580434647,192.8160580434647,13505.197311232028,0.56293772001406,261.01043400000003,305.933213,0.9166666666666666,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_150249/_sensitivity_tmp,"[17, 28, 32, 11, (9, 10), 15, (11, 14)]"
