row_kind,experiment_id,source_experiment_id,rule_type,rule_label,description,objective,objective_value,triangle_area,var_restore,gini_restore,p90_restore,min_time_avg_cri,p90_access_restore,share_access_initial,share_access_final,time_avg_share_access,cri_w_e,cri_w_a,cri_threshold,critical_access_threshold,is_primary_setting,is_pareto,session_dir,run_dir,sequence
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.90_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,201.55203674249697,201.55203674249697,11729.512452411182,0.30352099486347184,265.540576,0.43891402392260814,303.1867496,0.20833333333333334,1.0,0.4230889186387669,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, 32, 28, 17, (9, 10), (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.95_at0.80,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,201.55203674249697,201.55203674249697,11446.343683743407,0.28129053928521186,303.1867496,0.43891402392260814,265.540576,0.2916666666666667,1.0,0.5156069567566526,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, 32, 28, 17, (9, 10), (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.95_at0.90,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,201.55203674249697,201.55203674249697,11446.343683743407,0.28129053928521186,303.1867496,0.43891402392260814,303.1867496,0.2916666666666667,1.0,0.44348222364393425,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, 32, 28, 17, (9, 10), (11, 14)]"
sensitivity,sens::weighted_gini_restore_l050::we0.30_wa0.70_ct0.95_at0.95,weighted_gini_restore_l050,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,201.55203674249697,201.55203674249697,11446.343683743407,0.28129053928521186,303.1867496,0.43891402392260814,303.1867496,0.20833333333333334,1.0,0.4230889186387669,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[15, 11, 32, 28, 17, (9, 10), (11, 14)]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.80_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14310.47377185353,0.47260527797193164,308.97258999999997,0.2659442078881276,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.80_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14310.47377185353,0.47260527797193164,308.97258999999997,0.2659442078881276,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.80_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14310.47377185353,0.47260527797193164,308.97258999999997,0.2659442078881276,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.90_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14600.585575186285,0.3295127173191157,322.97258999999997,0.2659442078881276,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.90_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14600.585575186285,0.3295127173191157,322.97258999999997,0.2659442078881276,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.90_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14600.585575186285,0.3295127173191157,322.97258999999997,0.2659442078881276,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.95_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14173.485110816895,0.25944290760272715,322.97258999999997,0.2659442078881276,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.95_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14173.485110816895,0.25944290760272715,322.97258999999997,0.2659442078881276,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.50_wa0.50_ct0.95_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14173.485110816895,0.25944290760272715,322.97258999999997,0.2659442078881276,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.80_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15249.448039535653,0.7449084867178672,308.97258999999997,0.18388466017388705,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.80_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15249.448039535653,0.7449084867178672,308.97258999999997,0.18388466017388705,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.80_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15249.448039535653,0.7449084867178672,308.97258999999997,0.18388466017388705,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.90_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14785.188247642933,0.3804983978769618,308.97258999999997,0.18388466017388705,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.90_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14785.188247642933,0.3804983978769618,308.97258999999997,0.18388466017388705,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.90_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14785.188247642933,0.3804983978769618,308.97258999999997,0.18388466017388705,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.95_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14479.340658438996,0.295979254501491,322.97258999999997,0.18388466017388705,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.95_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14479.340658438996,0.295979254501491,322.97258999999997,0.18388466017388705,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.70_wa0.30_ct0.95_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14479.340658438996,0.295979254501491,322.97258999999997,0.18388466017388705,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.80_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15109.109734618605,0.35043341910549697,308.97258999999997,0.34800375560236824,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.80_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15109.109734618605,0.35043341910549697,308.97258999999997,0.34800375560236824,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.80_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15109.109734618605,0.35043341910549697,308.97258999999997,0.34800375560236824,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.90_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14889.73124831214,0.29196286699442364,322.97258999999997,0.34800375560236824,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.3,0.7,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.90_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14889.73124831214,0.29196286699442364,322.97258999999997,0.34800375560236824,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.3,0.7,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.90_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,14889.73124831214,0.29196286699442364,322.97258999999997,0.34800375560236824,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.3,0.7,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.95_at0.80,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15218.471077687367,0.2626047034248611,328.97258999999997,0.34800375560236824,264.013132,0.2916666666666667,1.0,0.4895497898219018,0.3,0.7,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.95_at0.90,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15218.471077687367,0.2626047034248611,328.97258999999997,0.34800375560236824,308.97258999999997,0.2916666666666667,1.0,0.3843450246366524,0.3,0.7,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::guardrail_gini_restore::we0.30_wa0.70_ct0.95_at0.95,guardrail_gini_restore,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,199.94889212076583,199.94889212076583,15218.471077687367,0.2626047034248611,328.97258999999997,0.34800375560236824,328.97258999999997,0.20833333333333334,1.0,0.32711007447966006,0.3,0.7,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (11, 14), 17, (9, 10), 28, 32]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.80_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,6918.348147324966,0.5208734061112572,227.9732864,0.487974862167662,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.5,0.5,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.80_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,6918.348147324966,0.5208734061112572,227.9732864,0.487974862167662,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.5,0.5,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.80_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,6918.348147324966,0.5208734061112572,227.9732864,0.487974862167662,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.5,0.5,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.90_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,9188.487602165484,0.32499180504280556,236.73206900000002,0.487974862167662,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.5,0.5,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.90_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,9188.487602165484,0.32499180504280556,236.73206900000002,0.487974862167662,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.5,0.5,0.9,0.9,1,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.90_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,9188.487602165484,0.32499180504280556,236.73206900000002,0.487974862167662,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.5,0.5,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.95_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,12152.606971438401,0.31671896554751533,315.03082600000005,0.487974862167662,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.5,0.5,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.95_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,12152.606971438401,0.31671896554751533,315.03082600000005,0.487974862167662,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.5,0.5,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.50_wa0.50_ct0.95_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,12152.606971438401,0.31671896554751533,315.03082600000005,0.487974862167662,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.5,0.5,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.80_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8033.362249156973,0.7281238579125406,207.53612700000002,0.4546671059344167,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.7,0.3,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.80_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8033.362249156973,0.7281238579125406,207.53612700000002,0.4546671059344167,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.7,0.3,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.80_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8033.362249156973,0.7281238579125406,207.53612700000002,0.4546671059344167,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.7,0.3,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.90_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,7673.715010699022,0.48787833742044673,236.73206900000002,0.4546671059344167,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.7,0.3,0.9,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.90_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,7673.715010699022,0.48787833742044673,236.73206900000002,0.4546671059344167,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.7,0.3,0.9,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.90_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,7673.715010699022,0.48787833742044673,236.73206900000002,0.4546671059344167,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.7,0.3,0.9,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.95_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,11134.370275920017,0.34154127632410924,236.73206900000002,0.4546671059344167,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.7,0.3,0.95,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.95_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,11134.370275920017,0.34154127632410924,236.73206900000002,0.4546671059344167,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.7,0.3,0.95,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.70_wa0.30_ct0.95_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,11134.370275920017,0.34154127632410924,236.73206900000002,0.4546671059344167,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.7,0.3,0.95,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.30_wa0.70_ct0.80_at0.80,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8430.75981571297,0.4470371695878923,236.73206900000002,0.5212826184009072,236.73206900000002,0.2916666666666667,1.0,0.553973020696288,0.3,0.7,0.8,0.8,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.30_wa0.70_ct0.80_at0.90,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8430.75981571297,0.4470371695878923,236.73206900000002,0.5212826184009072,315.03082600000005,0.2916666666666667,1.0,0.48169605167992885,0.3,0.7,0.8,0.9,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
sensitivity,sens::weighted_p90_restore_l100::we0.30_wa0.70_ct0.80_at0.95,weighted_p90_restore_l100,sensitivity,Sensitivity re-evaluation,Sensitivity re-evaluation of an optimized sequence under alternate weights and thresholds.,triangle,155.02105056213878,155.02105056213878,8430.75981571297,0.4470371695878923,236.73206900000002,0.5212826184009072,315.03082600000005,0.20833333333333334,1.0,0.44605940033732866,0.3,0.7,0.8,0.95,0,,,results/tradeoff_20260321_163246/_sensitivity_tmp,"[11, 15, (9, 10), 28, 32, 17, (11, 14)]"
