row_kind,experiment_id,source_experiment_id,rule_type,rule_label,description,objective,objective_value,triangle_area,var_restore,gini_restore,p90_restore,min_time_avg_cri,p90_access_restore,share_access_initial,share_access_final,time_avg_share_access,cri_w_e,cri_w_a,cri_threshold,critical_access_threshold,is_primary_setting,is_pareto,session_dir,run_dir,sequence,power_sequence,road_sequence,scenario_id,scenario_seed,broken_bus_count,broken_link_count,mean_remaining_capacity_factor,mean_capacity_drop_fraction,study_result_dir
optimized,single_gini_restore,,single,Single objective: gini_restore,Equity objective that reduces restoration-time inequality using Gini.,equity:gini_restore,0.20176988397036077,917.7541328565882,136671.31076657787,0.20176988397036077,1075.5792299999998,0.3352916749020038,1075.5792299999998,0.25,1.0,0.2897458006959965,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_gini_restore_20260326_000137,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_gini_restore_20260326_000137/best,"[23, 13, 8, 32, 7, 33, 5, 20, 16, 15, 26, (18, 16), (1, 2), (9, 8), (20, 18)]","[23, 13, 8, 32, 7, 33, 5, 20, 16, 15, 26]","[(18, 16), (1, 2), (9, 8), (20, 18)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,single_maximin_time_avg_cri,,single,Single objective: maximize minimum time-avg CRI,Equity via maximin: improve the worst-served zone by maximizing the minimum time-averaged CRI.,equity:maximin_time_avg_cri_loss,0.47731117006928725,942.4130335978648,225425.2240458638,0.24028382196002274,1338.4735369999999,0.5226888299307128,1338.4735369999999,0.25,1.0,0.375764249140325,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_maximin_time_avg_cri_20260326_000219,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_maximin_time_avg_cri_20260326_000219/best,"[23, 26, 8, 32, 7, 13, 5, 16, 20, 15, 33, (20, 18), (1, 2), (9, 8), (18, 16)]","[23, 26, 8, 32, 7, 13, 5, 16, 20, 15, 33]","[(20, 18), (1, 2), (9, 8), (18, 16)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,single_p90_access_restore,,single,Single objective: p90_access_restore,Critical-access objective that shortens the time by which 90% of zones regain access.,critical_access:p90_access_restore,603.4482669999999,557.2148461458136,53435.056446885596,0.24809741042910116,647.0371710999998,0.3883757636175072,603.4482669999999,0.25,1.0,0.37293258997868456,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_p90_access_restore_20260326_000302,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/single_p90_access_restore_20260326_000302/best,"[15, 7, 13, 16, 33, 8, 5, 23, 32, 26, 20, (18, 16), (20, 18), (9, 8), (1, 2)]","[15, 7, 13, 16, 33, 8, 5, 23, 32, 26, 20]","[(18, 16), (20, 18), (9, 8), (1, 2)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,weighted_gini_restore_l050,,weighted_sum,Weighted sum: triangle + 0.5 * equity:gini_restore,Weighted trade-off objective. triangle + 0.5 * equity:gini_restore.,weighted_sum,1.2134488207467804,743.4090723565946,141825.1449857509,0.2276238879180048,992.102445,0.41252248206788905,992.102445,0.25,1.0,0.3164272348238526,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/weighted_gini_restore_l050_20260326_000345,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/weighted_gini_restore_l050_20260326_000345/best,"[5, 23, 20, 33, 7, 26, 13, 16, 32, 15, 8, (9, 8), (20, 18), (18, 16), (1, 2)]","[5, 23, 20, 33, 7, 26, 13, 16, 32, 15, 8]","[(9, 8), (20, 18), (18, 16), (1, 2)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,guardrail_gini_restore,,guardrail,Guardrail on equity:gini_restore,Triangle minimization with a fairness guardrail. Guardrail on equity:gini_restore.,guardrail,650.2113628420493,650.2113628420493,91685.038456521,0.22507565847555955,836.3691039999999,0.38840244759719156,836.3691039999999,0.25,1.0,0.3065925937865984,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/guardrail_gini_restore_20260326_000432,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/guardrail_gini_restore_20260326_000432/best,"[15, 16, 23, 33, 26, 5, 32, 20, 8, 7, 13, (9, 8), (18, 16), (20, 18), (1, 2)]","[15, 16, 23, 33, 26, 5, 32, 20, 8, 7, 13]","[(9, 8), (18, 16), (20, 18), (1, 2)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,weighted_maximin_time_avg_cri_l050,,weighted_sum,Weighted sum: triangle + 0.5 * equity:maximin_time_avg_cri_loss,Weighted trade-off objective. triangle + 0.5 * equity:maximin_time_avg_cri_loss.,weighted_sum,1.1285419923831816,612.233859067733,64871.369474597865,0.21121346494380733,721.646088,0.41038552104814446,721.646088,0.25,1.0,0.30797134234124285,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/weighted_maximin_time_avg_cri_l050_20260326_000517,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053/weighted_maximin_time_avg_cri_l050_20260326_000517/best,"[15, 26, 16, 33, 20, 23, 5, 32, 7, 8, 13, (18, 16), (9, 8), (20, 18), (1, 2)]","[15, 26, 16, 33, 20, 23, 5, 32, 7, 8, 13]","[(18, 16), (9, 8), (20, 18), (1, 2)]",scenario_002,20260326,11,4,0.2174824145084496,0.7825175854915504,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000053
optimized,baseline_reference,,baseline,Baseline sequence,Baseline repair sequence used as the reference point.,triangle,6856.396198271049,6856.396198271049,4076648.4810717027,0.17300868265054836,6886.591793000001,0.30317246050621643,6886.591793000001,0.125,1.0,0.2953064962991768,0.133,0.867,0.9,0.9,1,0,,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/reference,"[7, 4, 11, 23, 30, 17, 22, 27, 5, (20, 18), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (9, 10), (22, 21), (21, 20), (1, 3), (10, 16)]","[7, 4, 11, 23, 30, 17, 22, 27, 5]","[(20, 18), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (9, 10), (22, 21), (21, 20), (1, 3), (10, 16)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,single_triangle,,single,Single objective: triangle,Pure efficiency objective that minimizes resilience-triangle loss.,triangle,3380.3332440989147,3380.3332440989147,3100045.3584525236,0.2601464794348012,4842.247406,0.2983659858303438,4842.247406,0.125,1.0,0.31791246161355957,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_triangle_20260326_000600,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_triangle_20260326_000600/best,"[7, 11, 17, 23, 5, 30, 4, 27, 22, (12, 3), (9, 10), (1, 3), (10, 16), (22, 21), (14, 15), (20, 18), (21, 20), (10, 11), (12, 11), (12, 13)]","[7, 11, 17, 23, 5, 30, 4, 27, 22]","[(12, 3), (9, 10), (1, 3), (10, 16), (22, 21), (14, 15), (20, 18), (21, 20), (10, 11), (12, 11), (12, 13)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,single_gini_restore,,single,Single objective: gini_restore,Equity objective that reduces restoration-time inequality using Gini.,equity:gini_restore,0.13461161869281724,6438.715225854116,4106658.2117424593,0.13461161869281724,7458.6177429,0.3341766069201919,7458.6177429,0.125,1.0,0.2521235017191602,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_gini_restore_20260326_000656,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_gini_restore_20260326_000656/best,"[7, 4, 11, 23, 30, 17, 22, 27, 5, (9, 10), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (22, 21), (21, 20), (1, 3), (10, 16)]","[7, 4, 11, 23, 30, 17, 22, 27, 5]","[(9, 10), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (22, 21), (21, 20), (1, 3), (10, 16)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,single_maximin_time_avg_cri,,single,Single objective: maximize minimum time-avg CRI,Equity via maximin: improve the worst-served zone by maximizing the minimum time-averaged CRI.,equity:maximin_time_avg_cri_loss,0.5381467725772928,7255.360215102571,6947619.812232558,0.24386304303382422,7674.825654999999,0.46185322742270724,7674.825654999999,0.125,1.0,0.4504393098889244,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_maximin_time_avg_cri_20260326_000756,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_maximin_time_avg_cri_20260326_000756/best,"[7, 4, 11, 23, 30, 22, 27, 17, 5, (9, 10), (12, 3), (12, 11), (1, 3), (21, 20), (10, 11), (20, 18), (22, 21), (14, 15), (12, 13), (10, 16)]","[7, 4, 11, 23, 30, 22, 27, 17, 5]","[(9, 10), (12, 3), (12, 11), (1, 3), (21, 20), (10, 11), (20, 18), (22, 21), (14, 15), (12, 13), (10, 16)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,single_p90_access_restore,,single,Single objective: p90_access_restore,Critical-access objective that shortens the time by which 90% of zones regain access.,critical_access:p90_access_restore,6741.674724,6753.995193665658,4058853.7402975163,0.15824625464611342,6741.674724,0.31496215935394994,6741.674724,0.125,1.0,0.273190390724969,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_p90_access_restore_20260326_000852,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/single_p90_access_restore_20260326_000852/best,"[4, 5, 23, 27, 17, 22, 30, 11, 7, (12, 3), (12, 13), (14, 15), (12, 11), (20, 18), (10, 11), (9, 10), (22, 21), (21, 20), (1, 3), (10, 16)]","[4, 5, 23, 27, 17, 22, 30, 11, 7]","[(12, 3), (12, 13), (14, 15), (12, 11), (20, 18), (10, 11), (9, 10), (22, 21), (21, 20), (1, 3), (10, 16)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,weighted_gini_restore_l050,,weighted_sum,Weighted sum: triangle + 0.5 * equity:gini_restore,Weighted trade-off objective. triangle + 0.5 * equity:gini_restore.,weighted_sum,1.3281129543355705,6438.715225854116,4106658.2117424593,0.13461161869281724,7458.6177429,0.3341766069201919,7458.6177429,0.125,1.0,0.2521235017191602,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/weighted_gini_restore_l050_20260326_000948,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/weighted_gini_restore_l050_20260326_000948/best,"[7, 4, 11, 23, 30, 17, 22, 27, 5, (9, 10), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (22, 21), (21, 20), (1, 3), (10, 16)]","[7, 4, 11, 23, 30, 17, 22, 27, 5]","[(9, 10), (12, 3), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (22, 21), (21, 20), (1, 3), (10, 16)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,guardrail_gini_restore,,guardrail,Guardrail on equity:gini_restore,Triangle minimization with a fairness guardrail. Guardrail on equity:gini_restore.,guardrail,5200.925604087845,5200.925604087845,3760219.582621719,0.13191877640930882,6592.095531000001,0.34866956788719183,6592.095531000001,0.125,1.0,0.2662449807972243,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/guardrail_gini_restore_20260326_001039,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/guardrail_gini_restore_20260326_001039/best,"[11, 22, 17, 23, 5, 30, 4, 27, 7, (12, 3), (9, 10), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (21, 20), (22, 21), (10, 16), (1, 3)]","[11, 22, 17, 23, 5, 30, 4, 27, 7]","[(12, 3), (9, 10), (12, 11), (12, 13), (14, 15), (10, 11), (20, 18), (21, 20), (22, 21), (10, 16), (1, 3)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,weighted_maximin_time_avg_cri_l050,,weighted_sum,Weighted sum: triangle + 0.5 * equity:maximin_time_avg_cri_loss,Weighted trade-off objective. triangle + 0.5 * equity:maximin_time_avg_cri_loss.,weighted_sum,1.035224632876312,4855.730213283335,7796158.049965404,0.2707592884436727,9223.284592699998,0.5442466438655629,10511.912822,0.125,1.0,0.4710077127538733,0.133,0.867,0.9,0.9,1,0,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/weighted_maximin_time_avg_cri_l050_20260326_001135,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559/weighted_maximin_time_avg_cri_l050_20260326_001135/best,"[22, 4, 17, 27, 5, 30, 7, 11, 23, (9, 10), (10, 16), (12, 3), (22, 21), (21, 20), (10, 11), (20, 18), (14, 15), (12, 13), (1, 3), (12, 11)]","[22, 4, 17, 27, 5, 30, 7, 11, 23]","[(9, 10), (10, 16), (12, 3), (22, 21), (21, 20), (10, 11), (20, 18), (14, 15), (12, 13), (1, 3), (12, 11)]",scenario_003,20260327,9,11,0.17114069387723527,0.8288593061227647,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_000559
optimized,baseline_reference,,baseline,Baseline sequence,Baseline repair sequence used as the reference point.,triangle,1987.2387412580774,1987.2387412580774,605053.8006605859,0.19441436978761373,2109.493956,0.25575875679584414,2109.493956,0.20833333333333334,1.0,0.2894483497317654,0.133,0.867,0.9,0.9,1,0,,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_001230/reference,"[23, 29, 16, 25, 5, 24, 31, 3, (4, 11), (6, 8), (2, 6), (16, 17), (22, 21), (9, 8), (15, 14)]","[23, 29, 16, 25, 5, 24, 31, 3]","[(4, 11), (6, 8), (2, 6), (16, 17), (22, 21), (9, 8), (15, 14)]",scenario_004,20260328,8,7,0.23061292789362137,0.7693870721063786,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_001230
optimized,single_triangle,,single,Single objective: triangle,Pure efficiency objective that minimizes resilience-triangle loss.,triangle,667.4137157936195,667.4137157936195,81603.24362335149,0.26935734927937793,963.3342132999999,0.538397038960528,963.3342132999999,0.20833333333333334,1.0,0.44536478327662704,0.133,0.867,0.9,0.9,1,1,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_001230/single_triangle_20260326_001230,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_001230/single_triangle_20260326_001230/best,"[16, 5, 3, 29, 23, 25, 24, 31, (4, 11), (6, 8), (2, 6), (15, 14), (16, 17), (9, 8), (22, 21)]","[16, 5, 3, 29, 23, 25, 24, 31]","[(4, 11), (6, 8), (2, 6), (15, 14), (16, 17), (9, 8), (22, 21)]",scenario_004,20260328,8,7,0.23061292789362137,0.7693870721063786,results/batch_tradeoff_20260325_235335/scenario_runs/tradeoff_20260326_001230
