iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,sequence
25,opt_equity_gini_restore_sa_it0024,0.5420031052732659,214.4106716336137,28627.275488215982,0.5420031052732659,439.8468929999999,[32, 17, (9, 10), 15, 11, (11, 14), 28]
26,opt_equity_gini_restore_sa_it0025,0.5225827232286342,255.27295709742225,38879.51360712542,0.5225827232286342,514.230137,[32, 11, (9, 10), 15, 17, (11, 14), 28]
27,opt_equity_gini_restore_sa_it0026,0.5664365287956921,245.28464853324098,36675.57502311487,0.5664365287956921,485.189295,[32, 28, (9, 10), 15, 17, (11, 14), 11]
28,opt_equity_gini_restore_sa_it0027,0.5727305869723496,203.66050551911863,24860.830222834356,0.5727305869723496,421.23013799999995,[15, 28, (9, 10), 32, 17, (11, 14), 11]
29,opt_equity_gini_restore_sa_it0028,0.5515042686266993,193.96268988021592,19929.14034961487,0.5515042686266993,371.705169,[15, 28, 17, 32, (9, 10), (11, 14), 11]
30,opt_equity_gini_restore_sa_it0029,0.5197702957406545,232.95664553563296,24394.663812330084,0.5197702957406545,390.943668,[32, 28, 17, 15, (9, 10), (11, 14), 11]
31,opt_equity_gini_restore_sa_it0030,0.5664365287956921,245.28464853324098,36675.57502311487,0.5664365287956921,485.189295,[32, 28, (9, 10), 15, 17, (11, 14), 11]
32,opt_equity_gini_restore_sa_it0031,0.5786971814000508,258.2464488332272,44653.5302740609,0.5786971814000508,539.782525,[17, 28, (9, 10), 15, 32, (11, 14), 11]
33,opt_equity_gini_restore_sa_it0032,0.5728263119427317,258.2464488332272,44450.71185096526,0.5728263119427317,539.782525,[17, 32, (9, 10), 15, 28, (11, 14), 11]
34,opt_equity_gini_restore_sa_it0033,0.553414880716538,211.40103489639398,29052.403154330197,0.553414880716538,439.82500099999993,[17, 32, (9, 10), 15, 11, (11, 14), 28]
35,opt_equity_gini_restore_sa_it0034,0.5728263119427317,258.2464488332272,44450.71185096526,0.5728263119427317,539.782525,[17, 32, (9, 10), 15, 28, (11, 14), 11]
36,opt_equity_gini_restore_sa_it0035,0.5695899561654962,245.28464853324098,36792.338901587085,0.5695899561654962,485.189295,[28, 32, (9, 10), 15, 17, (11, 14), 11]
37,opt_equity_gini_restore_sa_it0036,0.5749858275750042,233.13927392961585,33872.296516585855,0.5749858275750042,485.189295,[28, 32, (9, 10), 11, 17, (11, 14), 15]
38,opt_equity_gini_restore_sa_it0037,0.5769888045059886,244.98072529509957,38337.57622952936,0.5769888045059886,512.819991,[28, (9, 10), 32, 11, 17, (11, 14), 15]
39,opt_equity_gini_restore_sa_it0038,0.5147026999742095,409.65747212282736,70324.40829416955,0.5147026999742095,612.967776,[28, 15, 32, 11, 17, (11, 14), (9, 10)]
40,opt_equity_gini_restore_sa_it0039,0.5024653586683892,341.0047216505801,56527.605093440456,0.5024653586683892,520.027147,[17, 15, 32, 11, 28, (11, 14), (9, 10)]
41,opt_equity_gini_restore_sa_it0040,0.5270593525037304,253.2835241915872,32593.45836270745,0.5270593525037304,404.34359000000006,[17, 15, (11, 14), 11, 28, 32, (9, 10)]
42,opt_equity_gini_restore_sa_it0041,0.4774242643199005,327.6135665202254,48550.86004601431,0.4774242643199005,487.54369900000006,[32, 15, (11, 14), 11, 28, 17, (9, 10)]
43,opt_equity_gini_restore_sa_it0042,0.5545071098575944,222.28028656334894,44268.9583517178,0.5545071098575944,534.093165,[32, (9, 10), (11, 14), 11, 28, 17, 15]
44,opt_equity_gini_restore_sa_it0043,0.5776508053430056,120.77784564886265,18687.675707019214,0.5776508053430056,328.196301,[(9, 10), 15, (11, 14), 11, 28, 17, 32]
45,opt_equity_gini_restore_sa_it0044,0.4805586578738261,268.61570210702934,34858.7815883856,0.4805586578738261,452.05415100000005,[32, 15, (11, 14), 11, (9, 10), 17, 28]
46,opt_equity_gini_restore_sa_it0045,0.48440363903485606,273.2405789725184,36877.05163719788,0.48440363903485606,460.14524800000004,[32, 15, (11, 14), 11, (9, 10), 28, 17]
47,opt_equity_gini_restore_sa_it0046,0.5389629791444419,209.13779893472582,33395.54140960255,0.5389629791444419,450.74920199999997,[32, (9, 10), (11, 14), 11, 15, 28, 17]
48,opt_equity_gini_restore_sa_it0047,0.48243893631118007,326.5291849431974,50321.960564232046,0.48243893631118007,514.9873120000001,[32, 15, (11, 14), 11, 28, (9, 10), 17]
49,opt_equity_gini_restore_sa_it0048,0.4980672501739827,337.4472508880908,53388.67806567054,0.4980672501739827,568.422002,[32, 15, (11, 14), 17, 28, (9, 10), 11]
50,opt_equity_gini_restore_sa_it0049,0.48243893631118007,326.5291849431974,50321.960564232046,0.48243893631118007,514.9873120000001,[32, 15, (11, 14), 11, 28, (9, 10), 17]
